784.364 1135.57 0 -0.0235983 -0.999722
785.368 1135.54 1 -0.0231769 -0.99973
786.372 1135.52 2 -0.0227557 -0.999738
787.376 1135.49 3 -0.0223345 -0.999746
788.38 1135.46 4 -0.0219135 -0.999755
789.384 1135.44 5 -0.0214928 -0.999763
790.388 1135.41 6 -0.0210725 -0.999771
791.392 1135.39 7 -0.0206525 -0.999779
792.396 1135.36 8 -0.020233 -0.999787
793.4 1135.33 9 -0.0198141 -0.999795
794.403 1135.31 10 -0.0193957 -0.999803
795.407 1135.29 11 -0.018978 -0.999811
796.411 1135.26 12 -0.0185611 -0.999819
797.415 1135.24 13 -0.018145 -0.999827
798.419 1135.21 14 -0.0177297 -0.999834
799.423 1135.19 15 -0.0173153 -0.999842
800.427 1135.17 16 -0.016902 -0.999849
801.431 1135.15 17 -0.0164897 -0.999857
802.435 1135.13 18 -0.0160786 -0.999864
803.439 1135.11 19 -0.0156687 -0.999871
804.443 1135.09 20 -0.0152601 -0.999877
805.446 1135.07 21 -0.0148527 -0.999884
806.45 1135.05 22 -0.0144468 -0.999891
807.454 1135.03 23 -0.0140424 -0.999897
808.458 1135.01 24 -0.0136395 -0.999903
809.462 1135 25 -0.0132382 -0.999909
810.466 1134.98 26 -0.0128386 -0.999915
811.469 1134.97 27 -0.0124407 -0.999921
812.473 1134.96 28 -0.0120447 -0.999926
813.477 1134.95 29 -0.0116505 -0.999931
814.481 1134.94 30 -0.0112582 -0.999936
815.485 1134.93 31 -0.010868 -0.999941
816.488 1134.92 32 -0.0104799 -0.999946
817.492 1134.91 33 -0.0100944 -0.99995
818.496 1134.91 34 -0.0097119 -0.999954
819.5 1134.9 35 -0.00933268 -0.999958
820.503 1134.9 36 -0.00895718 -0.999962
821.507 1134.89 37 -0.00858577 -0.999965
822.511 1134.89 38 -0.00821884 -0.999968
823.514 1134.89 39 -0.00785678 -0.999971
824.518 1134.89 40 -0.00749996 -0.999974
825.521 1134.89 41 -0.00714877 -0.999977
826.525 1134.89 42 -0.00680359 -0.999979
827.528 1134.89 43 -0.00646481 -0.999981
828.531 1134.89 44 -0.00613281 -0.999984
829.535 1134.89 45 -0.00580798 -0.999986
830.538 1134.89 46 -0.00549069 -0.999987
831.541 1134.89 47 -0.00518133 -0.999989
832.544 1134.89 48 -0.00488029 -0.99999
833.547 1134.89 49 -0.00458795 -0.999992
834.55 1134.9 50 -0.00430469 -0.999993
835.553 1134.9 51 -0.0040309 -0.999994
836.555 1134.9 52 -0.00376695 -0.999995
837.558 1134.9 53 -0.00351324 -0.999996
838.56 1134.91 54 -0.00327014 -0.999996
839.563 1134.91 55 -0.00303805 -0.999997
840.565 1134.91 56 -0.00281734 -0.999997
841.567 1134.91 57 -0.00260839 -0.999998
842.569 1134.91 58 -0.0024116 -0.999998
843.571 1134.91 59 -0.00222734 -0.999998
844.573 1134.91 60 -0.002056 -0.999998
845.575 1134.91 61 -0.00189786 -0.999998
846.576 1134.91 62 -0.00175277 -0.999998
847.577 1134.91 63 -0.00162042 -0.999997
848.579 1134.91 64 -0.00150053 -0.999997
849.58 1134.9 65 -0.00139281 -0.999997
850.581 1134.9 66 -0.00129696 -0.999996
851.582 1134.9 67 -0.0012127 -0.999996
852.583 1134.89 68 -0.00113972 -0.999996
853.583 1134.89 69 -0.00107775 -0.999995
854.584 1134.89 70 -0.00102648 -0.999995
855.584 1134.88 71 -0.000985633 -0.999994
856.585 1134.88 72 -0.000954907 -0.999994
857.585 1134.87 73 -0.000934014 -0.999993
858.585 1134.87 74 -0.000922661 -0.999993
859.585 1134.86 75 -0.000920558 -0.999992
860.585 1134.86 76 -0.000927413 -0.999992
861.585 1134.85 77 -0.000942933 -0.999992
862.585 1134.85 78 -0.000966827 -0.999992
863.584 1134.84 79 -0.000998804 -0.999992
864.584 1134.84 80 -0.00103857 -0.999992
865.583 1134.84 81 -0.00108584 -0.999992
866.583 1134.83 82 -0.00114031 -0.999992
867.582 1134.83 83 -0.0012017 -0.999992
868.581 1134.82 84 -0.00126972 -0.999992
869.58 1134.82 85 -0.00134406 -0.999993
870.58 1134.82 86 -0.00142445 -0.999994
871.579 1134.81 87 -0.00151059 -0.999994
872.578 1134.81 88 -0.00160218 -0.999995
873.576 1134.81 89 -0.00169894 -0.999996
874.575 1134.81 90 -0.00180057 -0.999998
875.574 1134.81 91 -0.00190673 -0.999999
876.573 1134.81 92 -0.00201596 -1
877.571 1134.81 93 -0.00212588 -1
878.57 1134.81 94 -0.00223404 -1
879.569 1134.81 95 -0.002338 -1.00001
880.568 1134.81 96 -0.00243535 -1.00001
881.567 1134.81 97 -0.00252363 -1.00001
882.566 1134.81 98 -0.00260042 -1.00001
883.565 1134.81 99 -0.00266328 -1.00001
884.564 1134.81 100 -0.00270977 -1.00002
885.564 1134.82 101 -0.00273747 -1.00002
886.563 1134.82 102 -0.00274394 -1.00002
887.563 1134.82 103 -0.00272674 -1.00002
888.564 1134.82 104 -0.00268344 -1.00002
889.564 1134.82 105 -0.0026116 -1.00002
890.565 1134.82 106 -0.0025088 -1.00003
891.566 1134.82 107 -0.00237258 -1.00003
892.568 1134.82 108 -0.00220053 -1.00003
893.57 1134.83 109 -0.00199021 -1.00003
894.573 1134.83 110 -0.00173918 -1.00003
895.576 1134.83 111 -0.001445 -1.00003
896.579 1134.83 112 -0.00110525 -1.00002
897.583 1134.82 113 -0.000717488 -1.00002
898.588 1134.82 114 -0.000279279 -1.00002
899.593 1134.82 115 0.000211811 -1.00002
900.599 1134.82 116 0.000758217 -1.00001
901.605 1134.82 117 0.00136237 -1.00001
902.612 1134.81 118 0.00202671 -1.00001
903.62 1134.81 119 0.00275367 -1
904.628 1134.8 120 0.00354568 -0.999996
905.638 1134.8 121 0.00440516 -0.999989
906.647 1134.79 122 0.00533356 -0.999982
907.658 1134.78 123 0.00633068 -0.999974
908.67 1134.78 124 0.00739619 -0.999965
909.682 1134.77 125 0.00852976 -0.999953
910.694 1134.76 126 0.00973105 -0.99994
911.708 1134.75 127 0.0109997 -0.999925
912.722 1134.74 128 0.0123354 -0.999907
913.737 1134.74 129 0.0137379 -0.999886
914.752 1134.73 130 0.0152067 -0.999863
915.768 1134.73 131 0.0167415 -0.999836
916.785 1134.72 132 0.0183421 -0.999805
917.802 1134.72 133 0.020008 -0.999771
918.82 1134.72 134 0.021739 -0.999732
919.839 1134.72 135 0.0235346 -0.999689
920.858 1134.72 136 0.0253946 -0.999641
921.877 1134.72 137 0.0273187 -0.999588
922.897 1134.73 138 0.0293064 -0.999529
923.918 1134.74 139 0.0313575 -0.999465
924.939 1134.75 140 0.0334716 -0.999396
925.96 1134.76 141 0.0356484 -0.99932
926.982 1134.78 142 0.0378875 -0.999237
928.005 1134.8 143 0.0401887 -0.999148
929.028 1134.82 144 0.0425515 -0.999052
930.051 1134.85 145 0.0449756 -0.998949
931.075 1134.88 146 0.0474608 -0.998837
932.099 1134.91 147 0.0500066 -0.998719
933.123 1134.95 148 0.0526128 -0.998592
934.148 1134.99 149 0.055279 -0.998456
935.173 1135.04 150 0.0580048 -0.998312
936.199 1135.09 151 0.0607899 -0.998159
937.224 1135.14 152 0.0636341 -0.997996
938.25 1135.2 153 0.0665371 -0.997823
939.277 1135.27 154 0.0694986 -0.997638
940.304 1135.34 155 0.0725183 -0.997441
941.331 1135.41 156 0.0755961 -0.997231
942.358 1135.49 157 0.0787315 -0.997008
943.386 1135.57 158 0.0819245 -0.99677
944.414 1135.65 159 0.0851747 -0.996516
945.443 1135.74 160 0.0884818 -0.996246
946.471 1135.84 161 0.0918456 -0.995958
947.5 1135.93 162 0.0952659 -0.995653
948.53 1136.03 163 0.0987423 -0.995329
949.559 1136.14 164 0.102275 -0.994985
950.589 1136.25 165 0.105863 -0.99462
951.62 1136.36 166 0.109506 -0.994234
952.651 1136.47 167 0.113205 -0.993826
953.682 1136.59 168 0.116958 -0.993395
954.713 1136.72 169 0.120766 -0.99294
955.745 1136.84 170 0.124629 -0.99246
956.777 1136.97 171 0.128545 -0.991954
957.809 1137.1 172 0.132516 -0.991422
958.842 1137.24 173 0.136539 -0.990862
959.875 1137.37 174 0.140617 -0.990275
960.908 1137.52 175 0.144747 -0.989658
961.941 1137.66 176 0.14893 -0.989012
962.975 1137.81 177 0.153166 -0.988335
964.01 1137.96 178 0.157454 -0.987627
965.044 1138.11 179 0.161794 -0.986886
966.079 1138.26 180 0.166185 -0.986112
